transaction_id,client_id,transaction_date,product_type,amount,revenue,status
1868,1143,2023-11-06,card,5716.31,57.16,success
1869,1010,2024-11-29,investment,29899.47,0.0,declined
1870,598,2024-11-24,credit,30336.0,1516.8,success
1871,1406,2023-03-25,card,6274.66,62.75,success
1872,392,2024-09-09,credit,57404.66,2870.23,success
1873,977,2023-10-16,credit,72974.67,5473.1,success
1874,1076,2024-12-09,card,4139.51,41.4,success
1875,603,2023-12-06,card,2126.71,0.0,declined
1876,1313,2024-03-14,investment,96870.29,0.0,declined
1877,337,2024-10-08,card,1510.02,15.1,success
1878,810,2024-10-25,card,3828.57,0.0,declined
1879,1228,2023-04-05,credit,36169.44,1808.47,success
1880,1904,2024-09-26,card,3994.65,39.95,success
1881,1262,2024-12-29,card,4752.41,47.52,success
1882,1406,2023-10-22,card,2252.48,22.52,success
1883,1691,2024-05-09,card,3517.98,35.18,success
1884,752,2024-09-24,investment,81602.95,1632.06,success
1885,1160,2024-07-05,card,4606.97,0.0,declined
1886,1431,2023-12-02,card,10164.37,152.47,success
1887,1532,2023-11-10,investment,252048.57,7561.46,success
1888,1386,2024-05-01,card,4081.6,40.82,success
1889,1405,2024-11-28,card,4014.41,60.22,success
1890,881,2024-12-07,card,164.33,1.64,success
1891,1600,2024-08-04,investment,14012.77,280.26,success
1892,635,2024-12-17,credit,31501.17,1575.06,success
1893,254,2024-07-28,card,4539.28,68.09,success
1894,1501,2024-06-15,card,2877.03,28.77,success
1895,1138,2024-08-28,investment,142521.15,4275.63,success
1896,20,2024-11-01,card,4009.08,40.09,success
1897,528,2024-09-25,investment,143837.54,2876.75,success
1898,1169,2023-06-16,credit,35102.54,0.0,declined
1899,1232,2023-09-24,card,3050.47,30.5,success
1900,1555,2024-11-01,card,3572.88,35.73,success
1901,376,2024-08-18,card,2401.36,24.01,success
1902,1528,2024-07-03,card,5306.7,79.6,success
1903,1928,2023-10-26,card,6476.03,64.76,success
1904,166,2024-08-09,card,1370.84,13.71,success
1905,1574,2024-01-05,investment,9524.27,285.73,success
1906,1205,2023-07-13,credit,86964.64,6522.35,success
1907,861,2024-02-29,investment,96510.87,1930.22,success
1908,617,2024-10-23,investment,77024.12,1540.48,success
1909,612,2024-11-12,credit,30065.41,1503.27,success
1910,1626,2024-02-12,investment,92491.38,0.0,declined
1911,1951,2024-11-17,card,1901.43,19.01,success
1912,1836,2024-09-27,card,1638.76,16.39,success
1913,1468,2023-11-13,card,3664.13,36.64,success
1914,1356,2024-11-12,investment,81257.54,1625.15,success
1915,503,2024-10-20,investment,92522.66,1850.45,success
1916,913,2024-11-22,card,4114.24,61.71,success
1917,79,2024-02-28,card,7300.96,109.51,success
1918,585,2024-01-21,investment,123221.44,2464.43,success
1919,1959,2023-09-02,card,3147.6,31.48,success
1920,1962,2024-09-02,card,100.0,1.0,success
1921,688,2024-01-29,credit,53128.49,3984.64,success
1922,396,2024-11-15,investment,119111.71,3573.35,success
1923,1632,2024-10-11,investment,67608.55,1352.17,success
1924,1881,2024-02-15,card,4981.99,49.82,success
1925,1127,2024-05-06,credit,64264.67,3213.23,success
1926,402,2024-11-24,credit,45706.96,2285.35,success
1927,975,2024-02-24,credit,28228.32,1411.42,success
1928,224,2024-12-30,credit,56491.11,4236.83,success
1929,518,2024-02-24,card,1851.48,18.51,success
1930,634,2024-09-19,card,1835.45,18.35,success
1931,236,2024-10-02,card,3391.38,50.87,success
1932,1451,2023-12-09,card,1423.25,14.23,success
1933,116,2023-03-09,card,6310.17,63.1,success
1934,1187,2024-10-20,card,790.65,11.86,success
1935,226,2024-12-26,credit,25937.51,1296.88,success
1936,230,2023-12-31,card,2749.31,27.49,success
1937,182,2024-03-06,credit,59849.67,2992.48,success
1938,1273,2024-06-04,investment,65879.81,0.0,declined
1939,1342,2024-09-17,card,687.65,6.88,success
1940,1989,2024-11-17,card,1645.1,16.45,success
1941,210,2024-07-02,card,2157.2,32.36,success
1942,1680,2024-04-02,credit,35857.78,1792.89,success
1943,1416,2024-11-03,credit,41873.63,2093.68,success
1944,1881,2024-12-14,card,2720.34,27.2,success
1945,96,2023-10-31,card,3786.09,37.86,success
1946,894,2023-08-18,credit,131385.81,0.0,declined
1947,1882,2024-01-28,card,3353.46,33.53,success
1948,756,2023-10-21,credit,71093.03,3554.65,success
1949,1110,2023-08-24,credit,28380.88,1419.04,success
1950,415,2024-09-22,investment,28423.8,568.48,success
1951,394,2024-12-07,card,1786.29,17.86,success
1952,696,2023-12-19,card,3933.86,39.34,success
1953,1657,2024-09-19,card,2270.32,22.7,success
1954,844,2024-06-20,investment,65513.32,0.0,declined
1955,1525,2023-12-16,card,1382.45,13.82,success
1956,604,2024-12-06,card,3724.0,37.24,success
1957,582,2024-11-17,card,1873.7,0.0,declined
1958,1940,2024-05-03,card,927.53,9.28,success
1959,133,2024-01-23,card,5554.26,83.31,success
1960,791,2024-10-11,card,1097.83,10.98,success
1961,649,2023-07-08,investment,54878.54,1097.57,success
1962,1338,2024-09-19,credit,42955.65,2147.78,success
1963,1723,2024-10-21,card,5242.8,52.43,success
1964,221,2024-10-31,investment,32984.0,659.68,success
1965,976,2024-12-22,investment,56231.72,1124.63,success
1966,1462,2023-06-22,credit,41758.95,2087.95,success
1967,1070,2024-07-11,investment,43384.52,867.69,success
1968,1814,2024-06-26,card,1789.22,17.89,success
1969,1216,2024-04-21,credit,67861.12,3393.06,success
1970,1544,2024-10-31,credit,45227.66,2261.38,success
1971,1403,2024-11-11,investment,110531.25,2210.62,success
1972,788,2024-12-05,card,2485.26,24.85,success
1973,691,2024-07-26,card,3582.54,53.74,success
1974,1358,2023-10-19,card,4031.35,60.47,success
1975,39,2024-05-14,credit,47464.07,2373.2,success
1976,1317,2024-10-10,card,7887.74,118.32,success
1977,690,2024-12-22,credit,93942.39,4697.12,success
1978,162,2024-08-06,card,1810.12,0.0,declined
1979,1355,2024-12-11,credit,94376.31,7078.22,success
1980,1910,2024-11-18,card,100.0,1.0,success
1981,1128,2024-01-04,credit,10546.32,527.32,success
1982,161,2024-12-05,card,1933.05,19.33,success
1983,1823,2024-03-01,card,2947.9,29.48,success
1984,1659,2024-08-23,card,2587.98,25.88,success
1985,1078,2024-11-28,card,3826.85,57.4,success
1986,1964,2024-08-02,card,7015.44,105.23,success
1987,1058,2024-12-13,card,3091.04,0.0,declined
1988,242,2024-08-16,card,5278.69,79.18,success
1989,967,2024-09-28,credit,27608.18,1380.41,success
1990,890,2023-02-16,card,4743.04,47.43,success
1991,113,2024-03-02,card,5178.9,77.68,success
1992,1014,2024-12-02,card,4407.89,44.08,success
1993,318,2024-04-22,card,2435.3,24.35,success
1994,23,2024-07-20,card,1815.37,18.15,success
1995,1582,2024-08-02,card,3887.87,38.88,success
1996,824,2024-10-11,card,2971.27,0.0,declined
1997,1671,2024-12-22,card,1805.76,27.09,success
1998,1142,2024-07-01,card,2311.67,23.12,success
1999,701,2024-10-16,card,3093.09,30.93,success
2000,1667,2023-07-21,credit,62964.93,3148.25,success
2001,1019,2024-01-21,credit,41783.33,2089.17,success
2002,1958,2024-12-28,credit,54630.56,2731.53,success
2003,1236,2023-11-13,credit,35486.65,1774.33,success
2004,1442,2024-12-09,credit,49255.64,2462.78,success
2005,1137,2024-02-17,credit,75642.04,5673.15,success
2006,1068,2024-09-21,card,2609.07,0.0,declined
2007,128,2024-12-30,card,271.19,4.07,success
2008,876,2024-08-25,credit,33769.18,1688.46,success
2009,158,2024-02-04,investment,103525.11,2070.5,success
2010,1809,2024-11-22,card,3043.31,30.43,success
2011,827,2024-10-30,card,1304.51,13.05,success
2012,1418,2024-06-30,card,4752.54,47.53,success
2013,1891,2024-01-17,card,3780.84,37.81,success
2014,852,2024-12-05,card,2940.73,0.0,declined
2015,512,2024-02-05,credit,18690.54,934.53,success
2016,1938,2023-12-26,card,4297.7,42.98,success
2017,45,2023-07-21,card,3937.01,0.0,declined
2018,1132,2024-10-15,card,2928.6,29.29,success
2019,219,2024-06-16,card,3773.42,37.73,success
2020,443,2023-07-03,card,527.91,0.0,declined
2021,1854,2024-06-12,card,2136.32,21.36,success
2022,315,2023-12-12,investment,65968.47,1319.37,success
2023,177,2024-03-23,card,2016.59,20.17,success
2024,228,2024-05-08,card,2242.32,22.42,success
2025,1727,2024-12-01,card,4884.21,0.0,declined
2026,1696,2024-08-03,investment,95190.9,0.0,declined
2027,1930,2024-06-27,card,3186.61,31.87,success
2028,267,2024-12-19,card,4248.35,63.73,success
2029,870,2024-11-11,investment,55527.82,1110.56,success
2030,838,2024-10-21,credit,34998.7,1749.93,success
2031,1403,2024-06-02,investment,93353.83,1867.08,success
2032,489,2024-11-05,investment,65092.92,1301.86,success
2033,702,2023-11-05,credit,69679.42,3483.97,success
2034,687,2024-06-22,card,1630.88,16.31,success
2035,1314,2024-06-23,credit,26599.58,1329.98,success
2036,996,2024-12-16,investment,134071.14,4022.13,success
2037,357,2023-06-23,investment,123309.99,2466.2,success
2038,1681,2024-12-27,credit,65101.95,3255.1,success
2039,1768,2024-11-25,card,2388.88,0.0,declined
2040,872,2024-09-18,credit,46227.62,0.0,declined
2041,1974,2024-02-12,card,3031.16,45.47,success
2042,204,2024-10-28,credit,69246.69,3462.33,success
2043,1237,2024-09-21,card,1913.76,19.14,success
2044,552,2024-12-16,card,3015.37,30.15,success
2045,1811,2024-08-17,card,3200.79,32.01,success
2046,323,2023-12-21,card,4447.65,66.71,success
2047,594,2024-10-19,investment,31503.86,630.08,success
2048,181,2023-11-12,card,1988.15,19.88,success
2049,499,2024-12-30,card,2647.94,26.48,success
2050,1344,2023-07-09,credit,68902.55,3445.13,success
2051,83,2024-04-06,card,1854.96,18.55,success
2052,303,2024-12-21,investment,24524.47,490.49,success
2053,262,2023-12-02,card,2481.41,24.81,success
2054,784,2023-10-10,card,3592.21,35.92,success
2055,1224,2024-09-26,card,2907.19,29.07,success
2056,1264,2024-07-27,card,5100.91,51.01,success
2057,914,2024-10-12,card,1095.78,10.96,success
2058,692,2024-11-14,card,100.0,1.0,success
2059,944,2024-12-27,credit,57677.89,2883.89,success
2060,683,2024-08-10,card,1366.52,13.67,success
2061,1319,2024-12-28,card,4593.86,0.0,declined
2062,1536,2023-04-01,credit,61787.39,3089.37,success
2063,689,2024-06-02,investment,149229.61,4476.89,success
2064,1905,2024-12-07,credit,23782.33,1783.67,success
2065,396,2024-07-13,credit,107104.83,0.0,declined
2066,1773,2024-10-05,credit,39331.75,1966.59,success
2067,1162,2023-07-06,card,5029.06,0.0,declined
2068,839,2024-09-13,investment,67538.02,1350.76,success
2069,878,2024-12-10,card,3882.21,38.82,success
2070,823,2024-12-30,card,5185.4,77.78,success
2071,1153,2024-12-23,card,3885.39,38.85,success
2072,49,2023-12-19,card,6947.66,104.21,success
2073,1700,2024-05-21,card,5776.09,86.64,success
2074,789,2024-06-04,credit,20118.31,1005.92,success
2075,293,2024-11-11,investment,99672.86,1993.46,success
2076,1652,2024-09-02,credit,69690.83,3484.54,success
2077,536,2024-11-30,card,2617.29,26.17,success
2078,311,2023-09-28,credit,60433.04,3021.65,success
2079,537,2024-04-21,credit,45329.18,2266.46,success
2080,1927,2023-10-08,credit,93475.88,7010.69,success
2081,639,2024-07-26,credit,60831.66,0.0,declined
2082,234,2024-12-30,card,5421.63,81.32,success
2083,1233,2023-12-06,card,2725.02,27.25,success
2084,605,2024-09-20,investment,47186.95,943.74,success
2085,94,2024-11-08,card,5669.79,56.7,success
2086,327,2023-10-24,investment,31134.07,622.68,success
2087,225,2024-11-26,investment,119323.0,2386.46,success
2088,967,2024-12-21,investment,107508.56,2150.17,success
2089,890,2023-01-31,card,2786.42,0.0,declined
2090,1816,2024-11-04,credit,42874.9,2143.75,success
2091,11,2023-11-02,credit,32319.27,1615.96,success
2092,1353,2024-06-13,card,6327.88,94.92,success
2093,1036,2024-01-27,credit,39327.61,1966.38,success
2094,35,2024-12-10,card,5689.7,85.35,success
2095,447,2024-10-19,card,3993.04,39.93,success
2096,1476,2024-12-20,investment,108661.15,2173.22,success
2097,1764,2024-09-18,card,2306.83,23.07,success
2098,1244,2024-04-07,card,3081.5,0.0,declined
2099,441,2024-04-06,credit,20637.24,1031.86,success
2100,653,2024-09-16,credit,73933.05,3696.65,success
2101,1559,2024-10-17,card,5067.34,50.67,success
2102,595,2024-12-13,card,4579.93,0.0,declined
2103,229,2024-12-04,card,6182.59,61.83,success
2104,1959,2024-06-23,card,6019.42,0.0,declined
2105,344,2024-06-21,investment,80701.02,1614.02,success
2106,1104,2024-12-16,card,8382.08,125.73,success
2107,1377,2024-10-29,credit,78318.21,3915.91,success
2108,1420,2023-05-13,credit,70021.3,0.0,declined
2109,1314,2024-05-31,credit,100420.41,5021.02,success
2110,1479,2024-07-25,credit,45660.82,2283.04,success
2111,1867,2023-05-14,investment,83746.33,1674.93,success
2112,1695,2024-04-28,card,3611.97,36.12,success
2113,989,2024-11-27,card,3210.83,32.11,success
2114,1152,2024-11-18,credit,56859.66,2842.98,success
2115,1726,2024-12-25,investment,124765.96,2495.32,success
2116,909,2023-03-31,card,1749.62,17.5,success
2117,1567,2024-08-21,card,2851.28,28.51,success
2118,1922,2023-06-02,credit,24924.44,1246.22,success
2119,1383,2023-03-22,credit,83668.3,0.0,declined
2120,527,2024-09-07,credit,30080.06,1504.0,success
2121,1337,2024-04-08,card,2112.53,21.13,success
2122,75,2024-10-26,investment,79782.88,1595.66,success
2123,1570,2024-10-19,card,3446.76,34.47,success
2124,1895,2024-06-01,investment,168090.65,5042.72,success
2125,196,2024-05-22,card,3582.37,35.82,success
2126,1867,2023-06-01,credit,32590.99,1629.55,success
2127,29,2024-01-06,card,3701.43,37.01,success
2128,706,2024-12-08,card,2819.85,0.0,declined
2129,1021,2024-06-27,card,3263.44,32.63,success
2130,16,2024-03-16,credit,86342.26,6475.67,success
2131,1447,2024-12-22,card,3021.24,30.21,success
2132,1613,2024-02-07,credit,84913.38,4245.67,success
2133,805,2024-02-06,card,100.0,1.5,success
2134,1617,2024-12-29,card,2273.88,0.0,declined
2135,1429,2024-11-26,card,10317.51,154.76,success
2136,940,2024-04-02,card,5633.6,84.5,success
2137,1660,2024-04-28,credit,100891.47,7566.86,success
2138,1555,2024-08-04,card,3009.75,30.1,success
2139,967,2024-04-07,investment,52842.06,1056.84,success
2140,1638,2024-11-17,card,4692.19,46.92,success
2141,1928,2024-10-13,card,4868.03,0.0,declined
2142,1101,2024-06-09,card,2814.29,28.14,success
2143,229,2024-10-09,investment,117615.75,0.0,declined
2144,962,2024-10-04,credit,33926.78,1696.34,success
2145,1321,2024-10-15,card,4471.07,0.0,declined
2146,1534,2024-11-06,card,773.85,0.0,declined
2147,715,2024-08-22,credit,93193.88,0.0,declined
2148,984,2024-07-16,credit,86153.17,6461.49,success
2149,1990,2024-01-22,credit,69004.83,3450.24,success
2150,573,2024-08-20,card,2481.44,24.81,success
2151,1562,2024-08-25,card,2135.77,21.36,success
2152,1607,2024-11-17,investment,100.0,2.0,success
2153,615,2024-07-18,investment,66115.08,1322.3,success
2154,326,2024-05-30,credit,63449.06,3172.45,success
2155,1387,2023-09-13,credit,62758.64,3137.93,success
2156,1693,2024-07-22,credit,18869.26,943.46,success
2157,875,2024-04-13,credit,39874.6,0.0,declined
2158,359,2024-09-21,investment,108782.46,0.0,declined
2159,1730,2024-03-26,card,4389.78,43.9,success
2160,1811,2024-12-24,investment,108579.48,2171.59,success
2161,324,2024-04-26,card,2532.42,37.99,success
2162,1722,2024-03-24,investment,36697.57,733.95,success
2163,1350,2024-06-16,card,4057.45,60.86,success
2164,1649,2024-12-24,card,219.98,2.2,success
2165,1849,2024-02-11,investment,83821.55,1676.43,success
2166,165,2024-12-01,card,1032.36,10.32,success
2167,1597,2024-12-26,card,100.0,1.0,success
2168,1628,2024-11-16,card,8192.28,122.88,success
2169,798,2024-09-25,credit,40682.44,2034.12,success
2170,455,2024-12-23,card,3167.23,0.0,declined
2171,1993,2024-01-30,credit,58297.82,4372.34,success
2172,1177,2024-03-08,card,2032.79,20.33,success
2173,1761,2024-07-05,credit,120609.35,9045.7,success
2174,1151,2023-10-25,card,100.0,0.0,declined
2175,193,2024-12-17,card,3986.39,39.86,success
2176,627,2024-07-24,investment,59699.35,1193.99,success
2177,1798,2024-12-28,card,5535.61,55.36,success
2178,530,2023-12-01,card,4478.71,44.79,success
2179,1034,2024-08-13,investment,48346.95,966.94,success
2180,92,2024-07-19,card,2378.15,23.78,success
2181,139,2024-06-06,investment,80737.31,0.0,declined
2182,481,2024-06-27,credit,115396.56,8654.74,success
2183,449,2024-12-26,card,1825.07,0.0,declined
2184,1357,2024-09-20,card,1612.2,24.18,success
2185,869,2024-10-26,credit,80405.97,6030.45,success
2186,340,2024-09-14,credit,71388.87,3569.44,success
2187,1985,2024-10-19,credit,70669.75,3533.49,success
2188,1076,2024-06-30,card,1089.6,10.9,success
2189,1731,2024-10-27,card,3055.52,0.0,declined
2190,466,2023-08-20,card,2359.33,23.59,success
2191,718,2024-07-14,credit,101450.53,7608.79,success
2192,799,2024-10-15,card,5231.71,52.32,success
2193,475,2024-11-22,investment,163854.35,4915.63,success
2194,401,2024-11-20,investment,72818.78,0.0,declined
2195,1463,2024-09-20,credit,49372.89,2468.64,success
2196,1902,2024-11-13,card,1535.69,15.36,success
2197,605,2023-07-31,credit,34507.97,1725.4,success
2198,932,2024-05-09,card,1509.26,0.0,declined
2199,997,2024-11-13,credit,43682.38,2184.12,success
2200,922,2024-07-08,credit,66690.86,5001.81,success
2201,821,2024-06-26,credit,43497.4,2174.87,success
2202,657,2024-08-22,investment,101548.5,3046.45,success
2203,598,2024-09-22,investment,127621.27,2552.43,success
2204,1533,2024-09-04,card,7012.52,105.19,success
2205,1177,2023-11-27,credit,29835.73,1491.79,success
2206,514,2024-09-15,card,3233.76,32.34,success
2207,1527,2024-07-11,card,3376.41,0.0,declined
2208,1878,2024-09-15,card,3549.08,0.0,declined
2209,1925,2024-02-17,credit,54110.38,2705.52,success
2210,1796,2024-11-15,card,2318.25,23.18,success
2211,1700,2024-10-31,card,4007.74,0.0,declined
2212,1030,2023-07-27,card,4579.99,68.7,success
2213,500,2024-04-04,card,3509.26,35.09,success
2214,1685,2024-10-26,investment,33442.78,668.86,success
2215,717,2024-12-14,card,3180.55,0.0,declined
2216,1142,2024-06-08,card,1149.95,0.0,declined
2217,1509,2024-10-03,card,2867.39,28.67,success
2218,601,2024-06-21,investment,22233.14,444.66,success
2219,666,2023-08-26,card,4005.97,0.0,declined
2220,1975,2024-06-13,card,6123.08,91.85,success
2221,1703,2024-03-10,card,2820.68,28.21,success
2222,468,2024-05-20,investment,75937.85,1518.76,success
2223,161,2024-12-30,card,3154.82,31.55,success
2224,270,2024-02-27,credit,35755.98,1787.8,success
2225,1080,2024-02-24,credit,116368.99,8727.67,success
2226,228,2024-02-22,card,2243.09,22.43,success
2227,849,2024-08-25,card,2803.32,28.03,success
2228,149,2024-03-02,card,2485.16,24.85,success
2229,1070,2024-11-21,card,3221.33,0.0,declined
2230,1168,2024-10-12,card,2066.93,20.67,success
2231,1774,2024-12-18,credit,64594.39,4844.58,success
2232,1808,2024-01-17,credit,46534.75,2326.74,success
2233,632,2024-02-07,credit,64331.18,3216.56,success
2234,1364,2024-07-18,card,2895.97,28.96,success
2235,413,2024-11-12,card,1511.84,22.68,success
2236,1756,2024-08-04,card,100.0,1.0,success
2237,520,2024-09-20,card,2291.73,22.92,success
2238,1368,2024-07-29,investment,100976.06,2019.52,success
2239,387,2024-09-18,investment,98325.39,1966.51,success
2240,1497,2024-09-09,card,6589.36,65.89,success
2241,275,2024-04-19,card,1772.37,17.72,success
2242,353,2024-08-02,investment,108468.26,2169.37,success
